sku_id,category,brand,customer_segment,hour_of_day,day_of_week,is_weekend,is_festival,inventory_level,inventory_days_cover,competitor_price,click_through_rate,conversion_rate,units_sold_last_5m,units_sold_last_1h,base_cost,current_price,optimal_price
SKU-17302,fashion,brand_a,standard,23,4,0,0,167,25.84,2478.29,0.1378,0.027,8,20,1735.19,2500.43,2508.9
SKU-17303,fashion,brand_d,standard,5,3,0,0,23,10.05,1300.91,0.0733,0.0289,2,17,934.18,1309.54,1396.73
SKU-17304,grocery,brand_d,budget,21,0,0,0,96,22.55,2120.27,0.07,0.0373,1,18,1799.67,2138.92,2412.55
SKU-17305,beauty,brand_a,budget,4,6,1,0,47,25.85,2085.32,0.0488,0.0474,9,26,1450.44,2206.51,2572.39
SKU-17306,home,brand_d,standard,17,5,1,1,117,2.55,2614.83,0.0226,0.0335,6,27,2069.86,2800.39,3314.15
SKU-17307,home,brand_c,budget,20,0,0,0,110,12.37,1147.71,0.0107,0.0501,4,12,1041.58,1226.65,1523.91
SKU-17308,grocery,brand_c,budget,17,0,0,0,167,2.6,1577.25,0.0697,0.0261,3,17,1486.57,1650.79,1716.67
SKU-17309,grocery,brand_a,budget,3,4,0,0,87,8.37,2279.04,0.0309,0.0604,4,15,2038.89,2217.06,2751.96
SKU-17310,beauty,brand_a,standard,22,2,0,0,119,25.95,2864.15,0.058,0.0382,0,19,1968.56,2771.03,3419.89
SKU-17311,beauty,brand_a,premium,23,3,0,0,151,19.85,2743.5,0.0651,0.07,3,26,1547.09,2749.59,3274.51
SKU-17312,grocery,brand_d,premium,15,3,0,0,30,16.22,2599.98,0.0334,0.0281,0,27,2047.7,2659.78,3319.24
SKU-17313,grocery,brand_b,loyal,18,4,0,0,151,14.95,1713.89,0.0736,0.0155,5,18,1451.34,1822.64,2003.62
SKU-17314,electronics,brand_c,loyal,10,5,1,0,64,18.09,874.35,0.1472,0.042,3,16,564.7,933.75,1103.62
SKU-17315,grocery,brand_b,budget,17,6,1,0,29,24.21,321.64,0.0684,0.0138,0,31,299.46,337.46,398.77
SKU-17316,beauty,brand_d,standard,23,1,0,0,8,23.52,516.88,0.0647,0.0256,10,13,375.98,553.44,719.47
SKU-17317,home,brand_a,standard,14,0,0,0,103,26.89,641.71,0.1332,0.067,3,11,524.79,644.53,776.55
SKU-17318,fashion,brand_d,budget,6,2,0,0,8,5.54,1888.42,0.0115,0.05,2,10,1541.79,1865.17,2424.72
SKU-17319,fashion,brand_a,budget,1,4,0,0,15,3.26,785.99,0.044,0.0375,3,15,636.65,833.43,1050.74
SKU-17320,grocery,brand_d,loyal,16,2,0,0,13,22.16,300.57,0.0316,0.0406,2,22,255.13,293.8,381.94
SKU-17321,beauty,brand_c,standard,17,4,0,0,139,27.48,521.48,0.1221,0.0292,1,12,346.3,501.36,526.12
SKU-17322,electronics,brand_b,standard,19,1,0,0,15,2.86,2068.33,0.1135,0.0545,1,20,1379.67,2110.31,2743.4
SKU-17323,home,brand_b,premium,9,3,0,0,59,10.37,1804.51,0.1169,0.0098,1,15,1285.14,1882.01,2061.7
SKU-17324,electronics,brand_c,premium,17,0,0,0,73,8.24,1472.93,0.0155,0.0348,8,18,854.88,1587.05,1743.6
SKU-17325,home,brand_b,loyal,2,1,0,0,144,5.36,2446.97,0.1361,0.0702,2,10,1961.07,2396.25,3010.71
SKU-17326,home,brand_a,loyal,18,6,1,0,147,7.64,1359.53,0.1065,0.0411,5,14,945.07,1311.4,1474.39
SKU-17327,home,brand_b,standard,19,1,0,0,107,3.59,2349.79,0.098,0.0333,4,23,1879.71,2409.92,2762.88
SKU-17328,electronics,brand_d,standard,6,2,0,0,165,21.88,3235.24,0.1121,0.0395,5,18,2126.36,3472.3,3622.72
SKU-17329,electronics,brand_b,budget,8,2,0,0,114,26.68,2418.98,0.1129,0.0345,2,17,1769.29,2514.7,3036.44
SKU-17330,fashion,brand_b,loyal,19,4,0,0,123,2.63,3179.79,0.0796,0.0341,7,20,2130.98,3351.65,3502.3
SKU-17331,home,brand_a,standard,14,4,0,0,157,21.29,1710.52,0.1108,0.0506,5,15,1318.9,1825.43,1857.73
SKU-17332,grocery,brand_a,standard,12,3,0,0,78,17.21,2284.29,0.0469,0.0389,4,16,1998.61,2333.28,2785.35
SKU-17333,beauty,brand_b,loyal,3,3,0,0,38,12.09,584.53,0.0945,0.0424,7,19,375.43,573.77,716.77
SKU-17334,beauty,brand_d,standard,19,5,1,1,117,10.19,1345.53,0.0524,0.03,5,38,983.15,1330.95,1730.24
SKU-17335,fashion,brand_c,standard,3,0,0,1,99,19.78,2230.93,0.1027,0.0249,2,22,1645.06,2358.12,2810.07
SKU-17336,electronics,brand_b,budget,10,1,0,0,81,2.51,2278.22,0.0591,0.0256,4,17,1564.12,2266.76,2618.58
SKU-17337,grocery,brand_c,standard,10,0,0,0,11,2.77,755.23,0.1014,0.025,5,15,619.55,812.04,886.18
SKU-17338,home,brand_d,standard,17,2,0,0,127,20.37,2358.27,0.0164,0.041,2,15,2008.11,2546.27,2759.96
SKU-17339,electronics,brand_d,premium,1,2,0,1,136,20.58,1485.9,0.0318,0.0561,8,26,781.57,1533.53,1741.04
SKU-17340,home,brand_b,budget,0,0,0,0,7,5.51,804.39,0.1057,0.0424,2,13,652.53,798.48,966.65
SKU-17341,beauty,brand_d,premium,14,0,0,0,70,11.43,3590.14,0.0104,0.0391,5,13,1983.38,3573.98,3996.29
SKU-17342,fashion,brand_d,standard,8,3,0,0,135,22.21,2890.3,0.0436,0.042,4,23,2065.17,3105.24,3002.94
SKU-17343,electronics,brand_a,loyal,1,0,0,0,28,2.35,1201.77,0.0517,0.0219,3,19,669.75,1217.57,1249.18
SKU-17344,home,brand_d,premium,18,5,1,0,147,12.5,2417.9,0.1054,0.044,3,23,1563.13,2601.86,2721.58
SKU-17345,electronics,brand_a,loyal,12,4,0,0,58,14.6,2547.89,0.0582,0.028,4,24,1590.22,2587.23,3138.06
SKU-17346,fashion,brand_d,budget,14,4,0,0,159,19.34,719.77,0.0582,0.0438,4,21,604.76,718.37,846.33
SKU-17347,grocery,brand_d,loyal,8,3,0,0,159,17.94,1538.84,0.0665,0.0684,1,19,1194.74,1485.97,1765.69
SKU-17348,grocery,brand_c,loyal,5,6,1,0,173,4.21,2631.98,0.0749,0.0452,7,25,2119.68,2640.53,3142.19
SKU-17349,fashion,brand_b,standard,7,4,0,0,28,14.89,897.4,0.1431,0.0138,4,9,680.54,957.59,971.65
SKU-17350,electronics,brand_d,loyal,21,6,1,0,96,24.14,3126.78,0.1154,0.0194,5,24,1783.76,3018.08,3683.92
SKU-17351,home,brand_b,premium,18,2,0,0,7,20.39,3390.19,0.1414,0.0265,3,20,2199.88,3614.89,4286.87
SKU-17352,fashion,brand_d,loyal,20,3,0,0,40,8.64,2649.02,0.0467,0.0309,5,25,1781.79,2798.16,3075.31
SKU-17353,grocery,brand_c,premium,11,0,0,0,118,7.49,1132.2,0.1261,0.0237,1,17,878.3,1187.27,1316.83
SKU-17354,beauty,brand_b,loyal,21,3,0,0,93,18.26,910.98,0.0716,0.0081,3,25,556.56,894.33,995.51
SKU-17355,fashion,brand_c,budget,4,0,0,0,96,12.07,699.23,0.0436,0.0372,4,18,538.01,677.51,809.55
SKU-17356,beauty,brand_a,budget,15,2,0,0,102,5.56,3009.87,0.1025,0.0312,5,16,2126.43,3187.72,3427.05
SKU-17357,fashion,brand_a,standard,9,0,0,0,95,1.12,2694.63,0.1218,0.064,5,13,1935.76,2677.64,3124.49
SKU-17358,home,brand_c,premium,4,1,0,0,92,25.03,971.37,0.0372,0.0507,2,19,658.15,983.93,1140.4
SKU-17359,grocery,brand_a,standard,9,6,1,0,5,23.8,1234.09,0.1484,0.0217,3,21,1098.65,1197.34,1556.54
SKU-17360,electronics,brand_c,standard,16,5,1,0,24,24.61,2477.36,0.0258,0.0273,6,20,1646.9,2551.07,3043.55
SKU-17361,fashion,brand_a,budget,12,6,1,0,95,14.74,2248.72,0.0715,0.032,4,24,1883.85,2219.68,2885.58
SKU-17362,grocery,brand_c,loyal,21,6,1,0,148,6.15,2732.84,0.1294,0.0207,4,28,2020.9,2875.44,2916.76
SKU-17363,home,brand_a,premium,15,1,0,0,100,14.33,2995.16,0.0785,0.039,4,22,1932.27,3104.75,3292.64
SKU-17364,fashion,brand_a,budget,13,1,0,0,79,12.49,2551.45,0.1459,0.0305,3,20,1893.75,2735.95,2719.08
SKU-17365,electronics,brand_a,budget,7,6,1,0,68,18.78,1137.1,0.0181,0.0369,5,20,792.01,1157.39,1406.71
SKU-17366,fashion,brand_d,loyal,19,5,1,0,26,27.74,3218.99,0.0906,0.0481,6,20,2163.37,3112.69,3952.51
SKU-17367,home,brand_c,standard,7,1,0,0,155,6.61,1242.16,0.1155,0.0314,3,16,1029.41,1227.1,1327.19
SKU-17368,fashion,brand_c,standard,3,2,0,0,80,20.72,2308.9,0.0275,0.0293,5,22,1622.62,2345.5,2580.48
SKU-17369,fashion,brand_b,loyal,19,4,0,0,6,13.44,620.47,0.1109,0.0147,5,15,408.49,647.45,760.48
SKU-17370,fashion,brand_d,loyal,17,3,0,0,34,21.93,290.51,0.086,0.0495,1,21,188.76,308.13,323.55
SKU-17371,beauty,brand_a,budget,4,2,0,1,179,5.26,697.02,0.0961,0.0727,8,25,468.22,707.09,821.57
SKU-17372,grocery,brand_b,standard,23,2,0,0,137,12.97,1314.19,0.0239,0.0318,2,10,1153.82,1297.47,1443.34
SKU-17373,beauty,brand_a,loyal,15,4,0,0,75,10.06,413.03,0.1011,0.0531,3,20,265.27,445.32,518.6
SKU-17374,beauty,brand_c,budget,13,6,1,0,14,12.93,2246.51,0.0836,0.0338,3,20,1563.46,2217.41,2882.63
SKU-17375,grocery,brand_d,premium,23,5,1,0,23,25.74,1831.79,0.1414,0.046,4,18,1408.38,1794.23,2332.5
SKU-17376,electronics,brand_d,premium,17,5,1,0,75,15.79,1781.88,0.1317,0.0791,7,19,1067.35,1716.32,2231.22
SKU-17377,fashion,brand_a,budget,18,6,1,0,79,15.78,1215.6,0.0733,0.0336,3,26,964.19,1176.85,1529.9
SKU-17378,electronics,brand_d,standard,13,0,0,0,131,2.85,2141.14,0.1376,0.0189,2,14,1468.0,2104.01,2303.91
SKU-17379,fashion,brand_b,budget,6,6,1,0,80,14.11,276.35,0.0959,0.0251,6,29,214.28,290.88,336.3
SKU-17380,grocery,brand_b,budget,1,2,0,0,71,19.28,420.72,0.061,0.0696,9,12,354.76,450.47,484.9
SKU-17381,fashion,brand_c,budget,0,1,0,1,44,9.34,295.18,0.0965,0.0381,7,37,238.41,302.34,393.04
SKU-17382,grocery,brand_b,standard,5,6,1,0,171,26.51,2731.22,0.1212,0.0153,6,24,2154.72,2930.49,2682.09
SKU-17383,electronics,brand_a,standard,6,5,1,1,124,23.13,3291.17,0.0647,0.0385,4,27,2151.46,3307.91,4019.04
SKU-17384,fashion,brand_c,loyal,7,0,0,0,150,27.48,1185.45,0.0989,0.0506,1,16,808.7,1155.53,1282.42
SKU-17385,fashion,brand_a,loyal,0,2,0,0,131,10.57,614.21,0.0566,0.0465,1,18,446.35,591.77,690.63
SKU-17386,electronics,brand_c,loyal,7,4,0,0,22,15.07,2124.85,0.028,0.0153,3,22,1371.11,2059.29,2542.39
SKU-17387,fashion,brand_a,premium,14,1,0,0,162,17.91,2269.69,0.0366,0.0478,3,21,1411.8,2350.38,2422.22
SKU-17388,beauty,brand_d,budget,12,1,0,0,86,12.11,2424.16,0.0255,0.0795,3,19,1640.1,2330.07,2993.86
SKU-17389,home,brand_d,standard,11,2,0,0,152,7.12,1198.26,0.0605,0.0155,6,16,989.55,1240.28,1276.21
SKU-17390,grocery,brand_c,premium,21,2,0,0,63,9.39,1810.31,0.04,0.0465,5,19,1352.34,1863.54,2266.2
SKU-17391,grocery,brand_c,loyal,14,2,0,0,158,18.41,1089.02,0.1447,0.0246,1,23,824.48,1139.91,1118.6
SKU-17392,home,brand_b,standard,13,5,1,0,176,5.48,273.72,0.1285,0.0754,6,19,223.56,277.68,336.18
SKU-17393,grocery,brand_c,premium,18,3,0,0,96,7.43,639.68,0.0798,0.0319,2,14,505.48,686.76,800.09
SKU-17394,electronics,brand_c,loyal,21,3,0,0,164,20.1,380.3,0.0485,0.0205,3,20,226.72,398.61,422.87
SKU-17395,fashion,brand_d,standard,5,4,0,0,39,4.2,473.48,0.0909,0.0243,4,22,331.1,462.74,505.01
SKU-17396,fashion,brand_a,premium,20,6,1,0,136,2.77,813.47,0.0333,0.0287,6,17,537.33,820.88,955.62
SKU-17397,home,brand_c,loyal,8,2,0,0,91,13.17,652.1,0.0627,0.0504,5,16,483.94,690.48,766.23
SKU-17398,home,brand_c,premium,21,3,0,0,42,15.92,782.2,0.1249,0.0746,7,21,523.52,755.18,981.73
SKU-17399,home,brand_b,budget,11,5,1,0,13,9.33,1932.27,0.1148,0.0114,9,28,1671.02,1859.93,2417.91
SKU-17400,grocery,brand_b,loyal,16,1,0,0,140,6.12,2794.82,0.0146,0.0794,4,17,2196.93,2961.67,3355.1
SKU-17401,fashion,brand_b,premium,18,0,0,0,168,21.07,3435.12,0.0352,0.0151,5,20,2136.63,3675.21,3640.16
SKU-17402,grocery,brand_a,standard,9,4,0,1,35,23.69,621.57,0.0804,0.0662,9,19,502.59,650.76,783.33
SKU-17403,home,brand_b,loyal,10,6,1,0,111,26.88,2586.52,0.0204,0.0387,5,15,1927.32,2543.91,3149.22
SKU-17404,home,brand_a,budget,8,4,0,0,80,11.95,2139.84,0.0656,0.0428,1,12,1772.07,2145.66,2370.13
SKU-17405,fashion,brand_b,loyal,5,5,1,0,159,3.62,1278.76,0.0921,0.067,2,27,890.79,1265.55,1571.38
SKU-17406,fashion,brand_b,premium,23,1,0,0,43,21.01,2517.26,0.0492,0.067,3,22,1635.48,2462.68,3201.48
SKU-17407,fashion,brand_d,standard,21,2,0,0,34,27.41,337.89,0.059,0.0688,5,25,265.72,346.26,450.14
SKU-17408,beauty,brand_d,loyal,1,2,0,0,52,8.62,738.68,0.1488,0.0266,3,16,481.99,792.41,882.8
SKU-17409,home,brand_a,budget,1,4,0,0,31,8.3,487.87,0.1201,0.0082,5,11,429.75,482.03,543.76
SKU-17410,electronics,brand_b,loyal,19,1,0,0,133,5.36,1056.44,0.1192,0.0749,6,17,614.5,1059.23,1210.58
SKU-17411,beauty,brand_a,standard,15,3,0,0,7,1.9,2186.6,0.0566,0.0295,2,18,1497.52,2345.8,2808.7
SKU-17412,beauty,brand_b,standard,17,0,0,0,66,23.96,1818.44,0.0131,0.0147,5,20,1288.91,1773.12,2044.52
SKU-17413,grocery,brand_b,loyal,7,0,0,0,94,17.3,1433.59,0.0568,0.0471,5,22,1072.52,1406.35,1615.92
SKU-17414,home,brand_b,budget,14,2,0,0,124,1.81,1338.04,0.1001,0.0793,1,17,1138.16,1315.21,1558.49
SKU-17415,beauty,brand_a,standard,11,6,1,0,136,5.9,2890.23,0.0328,0.0799,5,27,1900.8,3008.36,3428.01
SKU-17416,home,brand_d,premium,0,0,0,0,96,3.8,702.62,0.0269,0.0405,4,14,463.31,737.22,767.93
SKU-17417,beauty,brand_d,budget,23,2,0,0,162,5.57,2178.27,0.0417,0.0322,6,15,1571.31,2250.33,2356.14
SKU-17418,fashion,brand_d,budget,23,3,0,0,147,4.52,655.22,0.083,0.0586,2,20,498.37,631.52,762.49
SKU-17419,electronics,brand_b,standard,14,5,1,0,78,10.38,1834.33,0.0737,0.0301,8,20,1277.91,1824.9,2326.17
SKU-17420,grocery,brand_c,standard,3,0,0,0,69,19.76,627.68,0.0842,0.0141,1,21,527.67,632.67,680.36
SKU-17421,beauty,brand_a,standard,16,5,1,0,104,8.1,1673.72,0.1393,0.0278,3,23,1198.79,1624.53,2111.89
SKU-17422,home,brand_c,standard,5,5,1,0,134,11.14,286.78,0.0891,0.0471,6,17,237.67,280.93,340.02
SKU-17423,home,brand_c,standard,15,5,1,0,44,4.29,2009.14,0.0971,0.0667,7,24,1505.68,2046.64,2452.99
SKU-17424,beauty,brand_c,budget,4,4,0,1,12,3.4,1684.27,0.012,0.0711,6,33,1196.44,1778.17,2311.62
SKU-17425,electronics,brand_d,budget,17,0,0,1,50,11.47,392.14,0.0194,0.0336,5,33,274.06,390.47,507.61
SKU-17426,fashion,brand_a,budget,10,0,0,1,91,13.56,337.09,0.0492,0.063,6,26,246.74,344.43,437.95
SKU-17427,electronics,brand_b,premium,10,5,1,0,91,20.75,2661.26,0.0657,0.0286,4,22,1512.71,2673.33,3188.45
SKU-17428,electronics,brand_b,budget,23,5,1,0,92,5.79,658.19,0.1389,0.0218,4,24,472.65,655.24,836.32
SKU-17429,electronics,brand_b,loyal,0,3,0,0,169,10.41,1262.26,0.1107,0.0188,2,17,739.09,1252.25,1248.55
SKU-17430,beauty,brand_c,budget,21,2,0,1,91,16.35,2872.62,0.1251,0.0088,4,33,1925.21,2996.93,3431.28
SKU-17431,electronics,brand_c,standard,21,6,1,0,53,20.75,2718.3,0.1352,0.0634,4,23,1740.41,2763.11,3501.98
SKU-17432,grocery,brand_c,premium,22,5,1,0,130,21.46,1962.06,0.0582,0.0695,2,19,1403.2,1963.14,2342.19
SKU-17433,grocery,brand_a,budget,13,2,0,0,6,23.49,2206.59,0.0925,0.0636,4,12,2024.93,2379.08,3061.7
SKU-17434,electronics,brand_c,standard,0,1,0,0,144,25.03,1980.65,0.0587,0.0596,4,14,1346.96,1994.56,2267.77
SKU-17435,beauty,brand_c,standard,21,4,0,0,93,15.98,577.43,0.1488,0.0157,4,21,394.97,589.16,673.79
SKU-17436,home,brand_a,loyal,16,6,1,0,90,2.58,1523.3,0.0577,0.0298,3,22,1172.12,1510.77,1921.59
SKU-17437,grocery,brand_c,budget,17,2,0,0,97,15.84,435.7,0.0673,0.0787,1,22,379.98,460.75,534.71
SKU-17438,home,brand_c,budget,6,1,0,0,8,3.22,2163.48,0.0263,0.0379,5,24,1915.94,2180.16,2834.21
SKU-17439,fashion,brand_d,standard,18,5,1,0,23,18.69,3032.55,0.1383,0.0762,2,17,2167.54,3256.2,4014.13
SKU-17440,fashion,brand_b,standard,3,0,0,1,84,6.95,1433.07,0.1163,0.0582,5,25,1124.26,1438.69,1870.3
SKU-17441,grocery,brand_d,loyal,15,6,1,0,69,13.13,2779.54,0.1001,0.0741,6,20,2102.47,2681.67,3486.17
SKU-17442,electronics,brand_c,loyal,16,2,0,0,132,16.34,3493.98,0.1012,0.0341,3,14,2145.73,3520.37,3818.08
SKU-17443,grocery,brand_d,premium,23,2,0,0,42,25.19,1048.65,0.0629,0.0184,4,14,772.46,1078.62,1224.03
SKU-17444,electronics,brand_a,budget,21,6,1,1,55,1.59,1700.79,0.084,0.0464,6,27,1158.07,1822.99,2369.89
SKU-17445,beauty,brand_a,premium,19,2,0,0,109,8.04,1069.63,0.1015,0.0331,3,14,597.25,1049.38,1242.13
SKU-17446,fashion,brand_a,budget,17,1,0,1,90,4.1,2757.45,0.0606,0.077,7,36,2007.12,2808.36,3650.87
SKU-17447,electronics,brand_d,budget,10,5,1,0,156,20.14,2618.85,0.0531,0.0739,7,14,1731.68,2626.94,3105.15
SKU-17448,electronics,brand_c,budget,14,4,0,0,51,14.99,1502.79,0.1332,0.0139,4,18,1065.06,1511.11,1692.31
SKU-17449,fashion,brand_c,standard,6,3,0,0,124,10.81,2413.95,0.0732,0.0286,1,15,1893.36,2447.13,2631.26
SKU-17450,beauty,brand_a,standard,18,0,0,0,24,5.51,2312.67,0.0174,0.0496,2,20,1481.68,2292.64,2753.12
SKU-17451,beauty,brand_b,premium,9,1,0,0,139,22.67,508.24,0.1,0.012,2,15,296.45,517.97,508.64
SKU-17452,electronics,brand_b,standard,20,4,0,0,12,20.32,1507.2,0.0669,0.0147,5,16,1026.51,1481.95,1926.54
SKU-17453,home,brand_d,standard,4,6,1,0,140,4.31,1020.41,0.0328,0.055,3,24,873.13,1059.91,1243.33
SKU-17454,electronics,brand_a,budget,2,0,0,0,139,13.78,1093.0,0.0543,0.0783,4,19,753.99,1144.74,1325.1
SKU-17455,beauty,brand_d,standard,5,0,0,1,5,22.47,2361.74,0.1293,0.0452,6,37,1677.83,2420.03,3146.04
SKU-17456,beauty,brand_b,premium,10,0,0,0,14,2.91,3406.36,0.0472,0.0389,3,13,1973.6,3482.54,4315.22
SKU-17457,grocery,brand_d,budget,3,6,1,1,92,18.48,1273.38,0.0931,0.0648,9,39,1081.15,1230.96,1600.25
SKU-17458,grocery,brand_b,standard,13,3,0,0,52,18.23,1514.59,0.1234,0.0425,4,17,1384.87,1532.49,1929.62
SKU-17459,fashion,brand_a,loyal,1,0,0,0,55,13.54,374.93,0.1422,0.0681,3,28,239.62,362.58,432.23
SKU-17460,fashion,brand_c,budget,19,4,0,0,113,15.6,442.75,0.0122,0.0157,3,20,372.29,439.18,556.18
SKU-17461,grocery,brand_a,premium,9,4,0,0,128,27.16,1571.35,0.117,0.0583,2,15,1244.54,1551.82,1866.46
SKU-17462,electronics,brand_a,loyal,19,1,0,0,81,25.62,1605.72,0.0573,0.0253,3,16,1026.73,1704.1,1971.49
SKU-17463,electronics,brand_d,loyal,18,2,0,0,147,10.51,1287.84,0.0763,0.0791,5,21,758.26,1390.33,1542.64
SKU-17464,fashion,brand_a,budget,21,2,0,0,115,12.06,2099.68,0.0993,0.0582,2,23,1519.86,2155.06,2477.72
SKU-17465,beauty,brand_d,budget,1,4,0,0,41,2.04,511.31,0.1053,0.0744,9,12,368.16,492.46,640.2
SKU-17466,beauty,brand_b,premium,12,3,0,0,27,9.57,3011.54,0.0837,0.0522,4,25,1862.45,3111.23,3775.37
SKU-17467,grocery,brand_b,standard,15,4,0,0,167,7.72,2226.68,0.0286,0.0649,9,15,2026.38,2181.39,2704.52
SKU-17468,fashion,brand_b,budget,5,4,0,0,15,27.59,1600.71,0.0794,0.0119,3,18,1157.98,1614.81,1772.51
SKU-17469,fashion,brand_b,standard,23,2,0,0,161,23.51,1729.69,0.049,0.0312,0,22,1368.73,1769.07,2019.68
SKU-17470,fashion,brand_d,standard,21,0,0,0,171,9.49,2062.98,0.0868,0.0176,1,15,1462.38,1989.76,2080.42
SKU-17471,beauty,brand_c,budget,10,2,0,0,144,9.7,2740.0,0.0407,0.0668,4,16,2045.66,2776.38,3252.76
SKU-17472,electronics,brand_c,budget,23,3,0,1,127,18.9,784.47,0.1034,0.035,4,27,552.12,775.89,1008.66
SKU-17473,grocery,brand_a,premium,6,5,1,0,162,14.16,1226.41,0.1388,0.0337,5,26,834.31,1246.53,1276.68
SKU-17474,home,brand_a,standard,23,5,1,0,90,27.06,2264.34,0.1497,0.023,7,30,1753.94,2433.1,2812.46
SKU-17475,beauty,brand_c,budget,14,0,0,0,7,1.44,958.39,0.0386,0.0649,1,26,697.4,949.47,1234.31
SKU-17476,grocery,brand_b,loyal,0,6,1,0,127,20.78,2357.22,0.0567,0.011,7,21,1967.88,2491.7,2728.52
SKU-17477,home,brand_d,premium,16,2,0,0,54,17.42,3147.69,0.0838,0.0084,4,13,2140.44,3304.54,3288.03
SKU-17478,beauty,brand_c,standard,19,5,1,1,65,17.02,2844.95,0.0497,0.0415,7,35,1847.34,3041.09,3760.55
SKU-17479,fashion,brand_b,standard,7,1,0,0,20,23.82,2641.93,0.0588,0.045,6,21,1915.29,2574.83,3068.25
SKU-17480,grocery,brand_b,premium,15,6,1,1,168,23.18,2795.44,0.0958,0.0623,5,42,1991.5,2858.02,3618.69
SKU-17481,grocery,brand_c,premium,9,3,0,0,179,6.69,1756.09,0.0819,0.0335,2,18,1372.86,1788.17,1964.42
SKU-17482,home,brand_b,loyal,23,4,0,0,79,23.13,1482.56,0.1061,0.0529,5,22,1020.96,1568.83,1745.79
SKU-17483,electronics,brand_c,budget,22,1,0,0,74,13.2,779.5,0.0665,0.0498,5,14,523.75,764.19,939.41
SKU-17484,grocery,brand_d,standard,13,6,1,0,88,7.1,1905.02,0.0961,0.0179,3,20,1668.55,1835.96,2277.46
SKU-17485,grocery,brand_b,standard,12,4,0,0,166,27.3,2186.09,0.1019,0.0658,4,20,1804.37,2207.88,2465.27
SKU-17486,home,brand_a,loyal,1,1,0,0,179,15.14,849.93,0.0327,0.0402,5,18,602.08,901.89,864.44
SKU-17487,grocery,brand_b,budget,23,5,1,0,106,17.0,1056.68,0.112,0.0347,6,19,899.7,1016.07,1249.6
SKU-17488,home,brand_a,standard,15,1,0,0,67,26.6,1184.39,0.128,0.0292,4,11,877.73,1157.91,1205.9
SKU-17489,fashion,brand_c,premium,12,2,0,1,155,19.81,686.96,0.1107,0.0316,5,22,473.4,662.56,861.33
SKU-17490,home,brand_d,premium,8,1,0,0,5,9.13,1613.39,0.1318,0.0753,3,16,1128.89,1642.6,2135.38
SKU-17491,electronics,brand_d,standard,3,3,0,0,47,6.37,3320.73,0.0466,0.0448,1,17,2164.11,3425.35,4008.27
SKU-17492,home,brand_c,standard,5,5,1,0,120,25.64,2195.26,0.0833,0.0728,1,22,1887.57,2216.1,2880.93
SKU-17493,beauty,brand_c,loyal,19,3,0,0,24,11.19,512.76,0.1411,0.0425,4,16,322.75,507.35,613.73
SKU-17494,electronics,brand_d,standard,6,4,0,0,142,15.43,1568.88,0.0217,0.0245,3,27,974.54,1562.91,1640.47
SKU-17495,fashion,brand_d,standard,20,1,0,0,26,14.95,2696.24,0.1173,0.0104,2,18,2014.99,2609.43,3153.35
SKU-17496,beauty,brand_d,loyal,23,5,1,1,52,13.64,600.03,0.0531,0.0298,7,28,371.51,629.77,813.11
SKU-17497,beauty,brand_a,standard,0,5,1,0,136,19.01,253.2,0.091,0.0101,10,23,167.17,250.23,259.77
SKU-17498,grocery,brand_b,standard,19,6,1,0,134,9.75,1732.56,0.0382,0.0712,10,25,1521.15,1855.89,2236.78
SKU-17499,fashion,brand_d,standard,5,2,0,0,80,4.54,2263.99,0.1499,0.0127,4,22,1652.71,2418.65,2403.21
SKU-17500,grocery,brand_a,budget,12,1,0,0,68,3.94,1823.25,0.1414,0.0629,3,26,1507.55,1868.1,2057.76
SKU-17501,electronics,brand_c,standard,10,4,0,0,52,19.76,2772.6,0.1154,0.0675,6,18,1703.3,2840.43,3285.99
SKU-17502,electronics,brand_c,standard,8,0,0,0,123,26.27,1786.97,0.1123,0.0242,5,24,1203.15,1803.64,1953.96
SKU-17503,beauty,brand_b,budget,22,6,1,0,131,4.88,982.12,0.0755,0.0191,8,21,708.77,1023.1,1129.02
SKU-17504,fashion,brand_c,standard,5,2,0,0,162,4.23,983.23,0.1059,0.008,7,20,748.16,1021.4,1021.3
SKU-17505,beauty,brand_a,premium,21,4,0,0,50,8.35,1286.72,0.0162,0.0522,3,17,727.6,1359.54,1532.94
SKU-17506,fashion,brand_a,budget,20,1,0,0,110,11.2,1142.92,0.0161,0.0614,8,14,963.87,1156.11,1502.94
SKU-17507,electronics,brand_b,standard,15,2,0,0,156,23.13,949.3,0.0869,0.0205,5,14,609.97,1004.62,949.21
SKU-17508,home,brand_a,standard,17,3,0,0,129,20.58,962.27,0.0597,0.0744,4,10,826.16,982.08,1137.79
SKU-17509,electronics,brand_b,budget,18,3,0,1,19,12.32,1324.84,0.0393,0.0573,7,31,842.17,1280.12,1664.16
SKU-17510,fashion,brand_b,budget,16,4,0,0,154,14.85,2008.03,0.1276,0.0727,5,23,1592.85,2108.38,2448.87
SKU-17511,electronics,brand_d,premium,3,6,1,0,61,26.79,1240.04,0.0569,0.0403,4,24,660.69,1314.98,1462.07
SKU-17512,fashion,brand_b,standard,8,5,1,0,146,17.29,2875.47,0.1126,0.0423,3,13,2052.01,2993.29,3029.88
SKU-17513,beauty,brand_d,loyal,13,4,0,0,55,10.91,3488.59,0.1496,0.0506,4,17,2146.55,3429.7,4004.08
